pkid,pbid,layers,variables,constraints,method,ARG,in_constraints_probs,best_solution_probs,iteration_count
1,31,1,14,9,commute,"[0.0, 0.4822048611111111]","[100.0, 100.0]","[100.0, 0]","[23, 28]"
1,32,1,14,9,commute,"[0.13242701480263158, 0.15781763980263158]","[100.0, 100.0]","[0, 0]","[30, 27]"
1,33,1,14,9,commute,"[1.0526315789473684, 0.7898848684210527]","[100.0, 100.0]","[0, 0]","[25, 30]"
1,34,1,14,9,commute,"[0.0, 0.08]","[100.0, 100.0]","[100.0, 0]","[23, 22]"
1,35,1,14,9,commute,"[0.09090909090909091, 0.022838245738636364]","[100.0, 100.0]","[0, 0]","[32, 22]"
1,36,1,14,9,commute,"[0.07692307692307693, 0.46153846153846156]","[100.0, 100.0]","[0, 0]","[23, 32]"
1,37,1,14,9,commute,"[0.34375, 0.1875]","[100.0, 100.0]","[0, 0]","[22, 13]"
1,38,1,14,9,commute,"[0.0, 0.5333333333333333]","[100.0, 100.0]","[100.0, 0]","[29, 21]"
1,39,1,14,9,commute,"[1.0462979403409092, 0.45654296875]","[100.0, 100.0]","[0, 0]","[22, 27]"
1,40,1,14,9,commute,"[0.95, 0.8]","[100.0, 100.0]","[0, 0]","[23, 22]"
1,41,1,14,9,commute,"[0.0008103390957446808, 0.14893617021276595]","[100.0, 100.0]","[99.70703125, 0]","[31, 22]"
1,42,1,14,9,commute,"[0.08108108108108109, 0.11296452702702703]","[100.0, 100.0]","[0, 19.7265625]","[23, 25]"
1,43,1,14,9,commute,"[0.05555555555555555, 0.1117892795138889]","[100.0, 100.0]","[0, 0]","[25, 29]"
1,44,1,14,9,commute,"[0.5238095238095238, 0.42861793154761907]","[100.0, 100.0]","[0, 0]","[23, 25]"
1,45,1,14,9,commute,"[0.4848127693965517, 0.41379310344827586]","[100.0, 100.0]","[0, 0]","[30, 24]"
1,46,1,14,9,commute,"[0.0, 0.15151515151515152]","[100.0, 100.0]","[100.0, 0]","[28, 22]"
1,47,1,14,9,commute,"[0.0851063829787234, 0.10638297872340426]","[100.0, 100.0]","[0, 0]","[22, 27]"
1,48,1,14,9,commute,"[0.0004155585106382979, 0.34048786569148937]","[100.0, 100.0]","[99.90234375, 0]","[30, 23]"
1,49,1,14,9,commute,"[0.0, 0.06304931640625]","[100.0, 100.0]","[100.0, 0]","[23, 28]"
1,50,1,14,9,commute,"[0.55, 0.4]","[100.0, 100.0]","[0, 0]","[30, 24]"
1,51,1,14,9,commute,"[0.09523809523809523, 0.4523809523809524]","[100.0, 100.0]","[0, 0]","[27, 24]"
1,52,1,14,9,commute,"[0.1395941840277778, 0.11146375868055555]","[100.0, 100.0]","[0, 0]","[31, 27]"
1,53,1,14,9,commute,"[0.7333333333333333, 0.3]","[100.0, 100.0]","[0, 0]","[22, 22]"
1,54,1,14,9,commute,"[0.00025795990566037736, 0.4339806898584906]","[100.0, 100.0]","[99.90234375, 0]","[27, 28]"
1,55,1,14,9,commute,"[0.2894736842105263, 0.05278577302631579]","[100.0, 100.0]","[0, 0.09765625]","[23, 27]"
1,56,1,14,9,commute,"[0.1503662109375, 0.300146484375]","[100.0, 100.0]","[0, 0]","[22, 28]"
1,57,1,14,9,commute,"[0.4090909090909091, 0.6363636363636364]","[100.0, 100.0]","[0, 0]","[23, 29]"
1,58,1,14,9,commute,"[0.2632606907894737, 0.2630550986842105]","[100.0, 100.0]","[0, 0]","[22, 34]"
1,59,1,14,9,commute,"[0.08699898097826086, 0.38875679347826086]","[100.0, 100.0]","[0, 0]","[26, 30]"
1,60,1,14,9,commute,"[2.07470703125, 1.0714285714285714]","[100.0, 100.0]","[0, 0]","[31, 24]"
1,61,1,14,9,commute,"[0.00034066133720930233, 0.5116733284883721]","[100.0, 100.0]","[99.90234375, 0]","[25, 29]"
1,62,1,14,9,commute,"[0.0008544921875, 0.594696044921875]","[100.0, 100.0]","[99.8046875, 0]","[32, 29]"
1,63,1,14,9,commute,"[6.300403225806451e-05, 0.16129032258064516]","[100.0, 100.0]","[99.8046875, 0]","[30, 26]"
1,64,1,14,9,commute,"[0.06666666666666667, 0.17814670138888888]","[100.0, 100.0]","[0, 0]","[23, 27]"
1,65,1,14,9,commute,"[0.0, 0.1935483870967742]","[100.0, 100.0]","[100.0, 0]","[22, 23]"
1,66,1,14,9,commute,"[0.0, 0.42607421875]","[100.0, 100.0]","[100.0, 0]","[27, 30]"
1,67,1,14,9,commute,"[0.687713623046875, 0.34375]","[100.0, 100.0]","[0, 0]","[25, 22]"
1,68,1,14,9,commute,"[0.00010850694444444444, 0.5]","[100.0, 100.0]","[99.90234375, 0]","[30, 25]"
1,69,1,14,9,commute,"[0.8181818181818182, 0.5757575757575758]","[100.0, 100.0]","[0, 0]","[29, 23]"
1,70,1,14,9,commute,"[0.0, 1.0477120535714286]","[100.0, 100.0]","[100.0, 0]","[23, 30]"
1,71,1,14,9,commute,"[0.0, 0.5813953488372093]","[100.0, 100.0]","[100.0, 0]","[20, 26]"
1,72,1,14,9,commute,"[0.8189364346590909, 0.7271395596590909]","[100.0, 100.0]","[0, 0]","[29, 32]"
1,73,1,14,9,commute,"[0.0, 1.3181818181818181]","[100.0, 100.0]","[100.0, 0]","[24, 23]"
1,74,1,14,9,commute,"[0.0, 0.8889973958333334]","[100.0, 100.0]","[100.0, 0]","[25, 20]"
1,75,1,14,9,commute,"[0.083251953125, 0.708251953125]","[100.0, 100.0]","[0.09765625, 0]","[29, 37]"
1,76,1,14,9,commute,"[0.56, 0.400703125]","[100.0, 100.0]","[0, 0]","[30, 31]"
1,77,1,14,9,commute,"[5.833333333333333, 2.8333333333333335]","[100.0, 100.0]","[0, 0]","[25, 23]"
1,78,1,14,9,commute,"[0.0, 0.5483258928571428]","[100.0, 100.0]","[100.0, 0]","[23, 30]"
1,79,1,14,9,commute,"[0.4286411830357143, 0.0]","[100.0, 100.0]","[0, 100.0]","[30, 22]"
1,80,1,14,9,commute,"[0.0, 0.37102141203703703]","[100.0, 100.0]","[100.0, 0]","[21, 26]"
1,81,1,14,9,commute,"[0.5560167100694444, 0.3612738715277778]","[100.0, 100.0]","[0, 0]","[22, 31]"
1,82,1,14,9,commute,"[0.05263157894736842, 0.23792146381578946]","[100.0, 100.0]","[0, 0]","[29, 30]"
1,83,1,14,9,commute,"[0.00034877232142857144, 0.2857142857142857]","[100.0, 100.0]","[99.90234375, 0]","[27, 22]"
